,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
1924822,0.0,0.0,5474629,2737314.5,870,0.0,0.18266077,0.0,0.0,1,2
1924828,0.0,0.0,5945370,2972685.0,889,0.0,0.16819811,0.0,0.0,1,2
1924831,92.5,185.0,4801180,1600393.4,901,2831451.2,0.40792593,94.125,92.5,4,2
1924832,694.1442,362.6518,35400000,175494.06,896,516065.72,2.9335473,378.16614,694.1442,104,2
1924863,0.0,0.0,5907394,2953697.0,872,0.0,0.16927938,0.0,0.0,1,2
1924906,0.0,0.0,0,0.0,0,0.0,28571.428,0.0,0.0,1,2
1924909,0.0,0.0,5644757,2822378.5,700,0.0,0.17715554,0.0,0.0,1,2
1924947,0.0,0.0,5387799,2693899.5,907,0.0,0.18560454,0.0,0.0,1,2
1924953,0.0,0.0,5693820,2846910.0,885,0.0,0.17562902,0.0,0.0,1,2
1924956,0.0,0.0,5427135,2713567.5,959,0.0,0.18425928,0.0,0.0,1,2
1924960,0.0,0.0,0,0.0,0,0.0,25000.0,0.0,0.0,1,2
1924966,0.0,0.0,5866074,2933037.0,919,0.0,0.17047177,0.0,0.0,1,2
1924970,0.0,0.0,5579952,2789976.0,924,0.0,0.17921302,0.0,0.0,1,2
1924971,0.0,0.0,5303380,2651690.0,696,0.0,0.188559,0.0,0.0,1,2
1924980,0.0,0.0,5765026,2882513.0,877,0.0,0.17345975,0.0,0.0,1,2
1924982,0.0,0.0,5506029,2753014.5,690,0.0,0.1816191,0.0,0.0,1,2
1924995,0.0,0.0,5936694,2968347.0,907,0.0,0.16844392,0.0,0.0,1,2
1924997,0.0,0.0,5685252,2842626.0,857,0.0,0.1758937,0.0,0.0,1,2
1924998,0.0,0.0,5429756,2714878.0,904,0.0,0.18417034,0.0,0.0,1,2
1925006,0.0,0.0,5891644,2945822.0,822,0.0,0.16973191,0.0,0.0,1,2
1925007,0.0,0.0,5630355,2815177.5,853,0.0,0.1776087,0.0,0.0,1,2
1925012,0.0,0.0,5371335,2685667.5,719,0.0,0.18617345,0.0,0.0,1,2
1925013,0.0,0.0,5101950,2550975.0,886,0.0,0.19600348,0.0,0.0,1,2
1925017,91.0,182.0,3818135,1272711.6,862,2612577.2,0.4533711,120.75,91.0,4,2
1925021,694.3077,362.7983,34600000,171423.94,721,461350.84,3.0030918,378.36807,694.3077,104,2
1925028,0.0,0.0,5742238,2871119.0,646,0.0,0.17414813,0.0,0.0,1,2
1925029,0.0,0.0,0,0.0,0,0.0,12500.0,0.0,0.0,1,2
1925030,0.0,0.0,5411854,2705927.0,922,0.0,0.18477955,0.0,0.0,1,2
1925091,0.0,0.0,5754784,2877392.0,880,0.0,0.17376846,0.0,0.0,1,2
1925096,0.0,0.0,5492399,2746199.5,892,0.0,0.18206981,0.0,0.0,1,2
1925097,0.0,0.0,0,0.0,0,0.0,10869.565,0.0,0.0,1,2
1925105,0.0,0.0,5887702,2943851.0,846,0.0,0.16984555,0.0,0.0,1,2
1925214,0.0,0.0,5616975,2808487.5,659,0.0,0.17803177,0.0,0.0,1,2
1925316,0.0,0.0,5327833,2663916.5,840,0.0,0.18769357,0.0,0.0,1,2
1925578,0.0,0.0,5813749,2906874.5,803,0.0,0.17200606,0.0,0.0,1,2
1925827,0.0,0.0,5535665,2767832.5,669,0.0,0.18064678,0.0,0.0,1,2
1925846,0.0,0.0,5259012,2629506.0,881,0.0,0.19014978,0.0,0.0,1,2
1925872,0.0,0.0,5976582,2988291.0,889,0.0,0.16731972,0.0,0.0,1,2
1925883,0.0,0.0,5709306,2854653.0,874,0.0,0.17515263,0.0,0.0,1,2
1925898,0.0,0.0,5442902,2721451.0,796,0.0,0.18372552,0.0,0.0,1,2
1926057,0.0,0.0,5897233,2948616.5,735,0.0,0.16957106,0.0,0.0,1,2
1926154,0.0,0.0,5625422,2812711.0,878,0.0,0.17776445,0.0,0.0,1,2
1926223,0.0,0.0,5351145,2675572.5,692,0.0,0.1868759,0.0,0.0,1,2
1926241,0.0,0.0,5793354,2896677.0,917,0.0,0.17261158,0.0,0.0,1,2
1926246,92.5,185.0,4851848,1617282.6,684,2844627.0,0.40587628,94.125,92.5,4,2
1926321,694.1058,362.60867,34300000,169771.14,876,452857.78,3.0323422,378.1531,694.1058,104,2
1926347,0.0,0.0,5700822,2850411.0,673,0.0,0.1754133,0.0,0.0,1,2
1926351,0.0,0.0,0,0.0,0,0.0,30303.031,0.0,0.0,1,2
1926354,0.0,0.0,5410353,2705176.5,707,0.0,0.18483083,0.0,0.0,1,2
1926368,0.0,0.0,5877412,2938706.0,885,0.0,0.17014292,0.0,0.0,1,2
1926373,0.0,0.0,5606073,2803036.5,880,0.0,0.17837799,0.0,0.0,1,2
1926375,0.0,0.0,0,0.0,0,0.0,19230.77,0.0,0.0,1,2
1926377,0.0,0.0,5914324,2957162.0,688,0.0,0.16908103,0.0,0.0,1,2
1926388,0.0,0.0,5648009,2824004.5,686,0.0,0.17705354,0.0,0.0,1,2
1926493,0.0,0.0,5374214,2687107.0,707,0.0,0.18607372,0.0,0.0,1,2
1926550,0.0,0.0,5827847,2913923.5,694,0.0,0.17158996,0.0,0.0,1,2
1926551,0.0,0.0,5557914,2778957.0,886,0.0,0.17992362,0.0,0.0,1,2
1926580,0.0,0.0,5296518,2648259.0,883,0.0,0.18880329,0.0,0.0,1,2
1926620,0.0,0.0,5765594,2882797.0,873,0.0,0.17344266,0.0,0.0,1,2
1926621,0.0,0.0,5485553,2742776.5,880,0.0,0.18229702,0.0,0.0,1,2
1926626,0.0,0.0,5937144,2968572.0,855,0.0,0.16843115,0.0,0.0,1,2
1926633,0.0,0.0,5678598,2839299.0,876,0.0,0.1760998,0.0,0.0,1,2
1926637,0.0,0.0,5416145,2708072.5,855,0.0,0.18463317,0.0,0.0,1,2
1926818,0.0,0.0,5857015,2928507.5,848,0.0,0.17073543,0.0,0.0,1,2
1926842,0.0,0.0,5128441,2564220.5,847,0.0,0.19499104,0.0,0.0,1,2
1926868,91.0,182.0,3875213,1291737.6,848,2622486.8,0.45047125,120.75,91.0,4,2
1927180,694.25,362.74054,33200000,164333.84,719,417616.9,3.1327078,378.34854,694.25,104,2
1927308,0.0,0.0,5455111,2727555.5,678,0.0,0.18331432,0.0,0.0,1,2
1927352,0.0,0.0,0,0.0,0,0.0,11111.111,0.0,0.0,1,2
1927419,0.0,0.0,5921092,2960546.0,684,0.0,0.16888776,0.0,0.0,1,2
1927435,0.0,0.0,5507463,2753731.5,696,0.0,0.18157181,0.0,0.0,1,2
1927443,0.0,0.0,0,0.0,0,0.0,11764.706,0.0,0.0,1,2
1927450,0.0,0.0,5973309,2986654.5,884,0.0,0.1674114,0.0,0.0,1,2
1927457,0.0,0.0,5711298,2855649.0,892,0.0,0.17509155,0.0,0.0,1,2
1927482,0.0,0.0,5448747,2724373.5,676,0.0,0.18352844,0.0,0.0,1,2
1927529,0.0,0.0,5884436,2942218.0,901,0.0,0.16993982,0.0,0.0,1,2
1927533,0.0,0.0,5610645,2805322.5,924,0.0,0.17823263,0.0,0.0,1,2
1927547,0.0,0.0,5344512,2672256.0,894,0.0,0.18710782,0.0,0.0,1,2
1927573,0.0,0.0,5792996,2896498.0,690,0.0,0.17262225,0.0,0.0,1,2
1927578,0.0,0.0,5524967,2762483.5,907,0.0,0.18099655,0.0,0.0,1,2
1927606,0.0,0.0,5996843,2998421.5,899,0.0,0.16675441,0.0,0.0,1,2
1927620,0.0,0.0,5735322,2867661.0,849,0.0,0.17435813,0.0,0.0,1,2
1927624,0.0,0.0,5446992,2723496.0,680,0.0,0.18358757,0.0,0.0,1,2
1927633,0.0,0.0,5910917,2955458.5,889,0.0,0.16917849,0.0,0.0,1,2
1927635,0.0,0.0,5651720,2825860.0,902,0.0,0.17693728,0.0,0.0,1,2
1927639,92.5,185.0,4853870,1617956.6,911,2845792.8,0.40575466,94.125,92.5,4,2
1927644,693.9808,362.48438,34200000,169466.23,704,450616.62,3.0378847,378.11075,693.9808,104,2
1927649,0.0,0.0,5563373,2781686.5,693,0.0,0.17974707,0.0,0.0,1,2
1927652,0.0,0.0,0,0.0,0,0.0,12048.192,0.0,0.0,1,2
1927653,0.0,0.0,5296470,2648235.0,715,0.0,0.188805,0.0,0.0,1,2
1927671,0.0,0.0,5633583,2816791.5,884,0.0,0.17750692,0.0,0.0,1,2
1927673,0.0,0.0,5368450,2684225.0,691,0.0,0.1862735,0.0,0.0,1,2
1927677,0.0,0.0,0,0.0,0,0.0,12987.013,0.0,0.0,1,2
1927683,0.0,0.0,5845542,2922771.0,908,0.0,0.17107053,0.0,0.0,1,2
1927684,0.0,0.0,5561245,2780622.5,971,0.0,0.17981584,0.0,0.0,1,2
1927692,0.0,0.0,5285545,2642772.5,884,0.0,0.18919525,0.0,0.0,1,2
1927696,0.0,0.0,5027567,2513783.5,865,0.0,0.19890337,0.0,0.0,1,2
1927698,0.0,0.0,5765140,2882570.0,822,0.0,0.17345633,0.0,0.0,1,2
1927704,0.0,0.0,5492460,2746230.0,688,0.0,0.18206778,0.0,0.0,1,2
1927718,0.0,0.0,5923668,2961834.0,835,0.0,0.16881432,0.0,0.0,1,2
1927722,0.0,0.0,5641135,2820567.5,879,0.0,0.1772693,0.0,0.0,1,2
1927742,0.0,0.0,5381787,2690893.5,992,0.0,0.18581189,0.0,0.0,1,2
1927757,0.0,0.0,5838919,2919459.5,881,0.0,0.17126457,0.0,0.0,1,2
1927760,0.0,0.0,5556548,2778274.0,876,0.0,0.17996785,0.0,0.0,1,2
1927764,0.0,0.0,5290710,2645355.0,872,0.0,0.18901055,0.0,0.0,1,2
1927769,0.0,0.0,5031722,2515861.0,888,0.0,0.19873913,0.0,0.0,1,2
1927781,0.0,0.0,5765478,2882739.0,881,0.0,0.17344616,0.0,0.0,1,2
1927788,0.0,0.0,5213705,2606852.5,901,0.0,0.19180219,0.0,0.0,1,2
1927811,91.0,182.0,2680745,893581.7,699,2502902.2,0.52047396,120.75,91.0,4,2
1927823,694.2308,362.719,33400000,165313.27,708,420927.12,3.1141663,378.342,694.2308,104,2
1927862,0.0,0.0,0,0.0,0,0.0,19607.844,0.0,0.0,1,2
1927891,0.0,0.0,5963014,2981507.0,707,0.0,0.16770042,0.0,0.0,1,2
1927933,0.0,0.0,5686897,2843448.5,713,0.0,0.17584282,0.0,0.0,1,2
1928026,0.0,0.0,5410097,2705048.5,688,0.0,0.18483956,0.0,0.0,1,2
1928250,0.0,0.0,0,0.0,0,0.0,29411.766,0.0,0.0,1,2
1928385,0.0,0.0,5866250,2933125.0,883,0.0,0.17046665,0.0,0.0,1,2
1928403,0.0,0.0,5603257,2801628.5,705,0.0,0.17846763,0.0,0.0,1,2
1928413,0.0,0.0,5335293,2667646.5,872,0.0,0.18743113,0.0,0.0,1,2
1928435,0.0,0.0,5808069,2904034.5,711,0.0,0.17217426,0.0,0.0,1,2
1928458,0.0,0.0,5527329,2763664.5,889,0.0,0.18091922,0.0,0.0,1,2
1928632,0.0,0.0,5982401,2991200.5,695,0.0,0.16715696,0.0,0.0,1,2
1928714,0.0,0.0,5718665,2859332.5,868,0.0,0.17486599,0.0,0.0,1,2
1928762,0.0,0.0,5456815,2728407.5,847,0.0,0.18325709,0.0,0.0,1,2
1928928,0.0,0.0,5886004,2943002.0,874,0.0,0.16989455,0.0,0.0,1,2
1929004,0.0,0.0,5615958,2807979.0,683,0.0,0.178064,0.0,0.0,1,2
1929023,0.0,0.0,5357744,2678872.0,710,0.0,0.18664572,0.0,0.0,1,2
1929064,0.0,0.0,5767254,2883627.0,880,0.0,0.17339274,0.0,0.0,1,2
1929097,0.0,0.0,5504222,2752111.0,886,0.0,0.18167871,0.0,0.0,1,2
1929275,92.5,185.0,3709444,1236481.4,905,2595305.2,0.45922875,94.125,92.5,4,2
1929277,694.11536,362.61798,34600000,171498.97,683,454598.34,3.0017958,378.15634,694.11536,104,2
1929284,0.0,0.0,0,0.0,0,0.0,18518.518,0.0,0.0,1,2
1929291,0.0,0.0,5026127,2513063.5,705,0.0,0.19896035,0.0,0.0,1,2
1929295,0.0,0.0,5758322,2879161.0,880,0.0,0.17366171,0.0,0.0,1,2
1929300,0.0,0.0,5495979,2747989.5,866,0.0,0.18195121,0.0,0.0,1,2
1929301,0.0,0.0,5953713,2976856.5,850,0.0,0.16796242,0.0,0.0,1,2
1929303,0.0,0.0,5682300,2841150.0,774,0.0,0.17598508,0.0,0.0,1,2
1929308,0.0,0.0,5420533,2710266.5,862,0.0,0.1844837,0.0,0.0,1,2
1929313,0.0,0.0,5861216,2930608.0,910,0.0,0.17061307,0.0,0.0,1,2
1929314,0.0,0.0,5596953,2798476.5,887,0.0,0.17866865,0.0,0.0,1,2
1929318,0.0,0.0,5331736,2665868.0,871,0.0,0.18755618,0.0,0.0,1,2
1929320,0.0,0.0,5823265,2911632.5,898,0.0,0.17172498,0.0,0.0,1,2
1929322,0.0,0.0,5392017,2696008.5,897,0.0,0.18545936,0.0,0.0,1,2
1929329,0.0,0.0,5853511,2926755.5,891,0.0,0.17083764,0.0,0.0,1,2
1929331,0.0,0.0,5543834,2771917.0,891,0.0,0.18038058,0.0,0.0,1,2
1929337,0.0,0.0,5892937,2946468.5,872,0.0,0.16969468,0.0,0.0,1,2
1929339,0.0,0.0,5607742,2803871.0,876,0.0,0.1783249,0.0,0.0,1,2
1929340,0.0,0.0,5336889,2668444.5,911,0.0,0.18737508,0.0,0.0,1,2
1929360,0.0,0.0,5128336,2564168.0,894,0.0,0.19499503,0.0,0.0,1,2
1929378,91.0,182.0,3830736,1276912.0,902,2615105.5,0.45272678,120.75,91.0,4,2
1929449,694.36536,362.8558,33300000,164999.08,901,417825.12,3.1201098,378.38763,694.36536,104,2
1929459,0.0,0.0,5685850,2842925.0,889,0.0,0.1758752,0.0,0.0,1,2
1929468,0.0,0.0,0,0.0,0,0.0,15151.516,0.0,0.0,1,2
1929473,0.0,0.0,5430726,2715363.0,882,0.0,0.18413745,0.0,0.0,1,2
1929482,0.0,0.0,5857745,2928872.5,911,0.0,0.17071415,0.0,0.0,1,2
1929488,0.0,0.0,5579823,2789911.5,889,0.0,0.17921716,0.0,0.0,1,2
1929494,0.0,0.0,0,0.0,0,0.0,13333.333,0.0,0.0,1,2
1929501,0.0,0.0,5900259,2950129.5,682,0.0,0.16948408,0.0,0.0,1,2
1929505,0.0,0.0,5615093,2807546.5,895,0.0,0.17809144,0.0,0.0,1,2
1929506,0.0,0.0,5336769,2668384.5,693,0.0,0.18737929,0.0,0.0,1,2
1929550,0.0,0.0,5791751,2895875.5,893,0.0,0.17265935,0.0,0.0,1,2
1929558,0.0,0.0,5466732,2733366.0,912,0.0,0.18292464,0.0,0.0,1,2
1929565,0.0,0.0,5906055,2953027.5,943,0.0,0.16931775,0.0,0.0,1,2
1929568,0.0,0.0,5643463,2821731.5,873,0.0,0.17719616,0.0,0.0,1,2
1929571,0.0,0.0,5380693,2690346.5,930,0.0,0.18584967,0.0,0.0,1,2
1929575,0.0,0.0,5821487,2910743.5,895,0.0,0.17177741,0.0,0.0,1,2
1929581,0.0,0.0,5542102,2771051.0,694,0.0,0.18043695,0.0,0.0,1,2
1929662,0.0,0.0,5015868,2507934.0,894,0.0,0.19936728,0.0,0.0,1,2
1929663,0.0,0.0,5724549,2862274.5,695,0.0,0.17468625,0.0,0.0,1,2
1929666,92.5,185.0,4843139,1614379.6,883,2841423.0,0.4063883,94.125,92.5,4,2
1929674,693.99036,362.49173,34200000,169305.97,889,450893.1,3.040761,378.114,693.99036,104,2
1929678,0.0,0.0,5651403,2825701.5,880,0.0,0.1769472,0.0,0.0,1,2
1929680,0.0,0.0,0,0.0,0,0.0,20000.0,0.0,0.0,1,2
1929682,0.0,0.0,5365816,2682908.0,873,0.0,0.18636495,0.0,0.0,1,2
1929688,0.0,0.0,5825126,2912563.0,702,0.0,0.17167011,0.0,0.0,1,2
1929689,0.0,0.0,5552319,2776159.5,916,0.0,0.18010493,0.0,0.0,1,2
1929691,0.0,0.0,0,0.0,0,0.0,13157.895,0.0,0.0,1,2
1929698,0.0,0.0,5001748,2500874.0,850,0.0,0.1999301,0.0,0.0,1,2
1929708,0.0,0.0,5734305,2867152.5,707,0.0,0.17438905,0.0,0.0,1,2
1929711,0.0,0.0,5448625,2724312.5,853,0.0,0.18353254,0.0,0.0,1,2
1929732,0.0,0.0,5799463,2899731.5,879,0.0,0.17242976,0.0,0.0,1,2
1929735,0.0,0.0,5533740,2766870.0,904,0.0,0.18070962,0.0,0.0,1,2
1929749,0.0,0.0,5011210,2505605.0,880,0.0,0.1995526,0.0,0.0,1,2
1929752,0.0,0.0,5747997,2873998.5,871,0.0,0.17397365,0.0,0.0,1,2
1929754,0.0,0.0,5464741,2732370.5,906,0.0,0.1829913,0.0,0.0,1,2
1929767,0.0,0.0,5941375,2970687.5,883,0.0,0.16831121,0.0,0.0,1,2
1929771,0.0,0.0,5671995,2835997.5,884,0.0,0.17630482,0.0,0.0,1,2
1929776,0.0,0.0,5409047,2704523.5,889,0.0,0.18487544,0.0,0.0,1,2
1929788,0.0,0.0,5837987,2918993.5,907,0.0,0.17129192,0.0,0.0,1,2
1929789,0.0,0.0,5079571,2539785.5,890,0.0,0.19686702,0.0,0.0,1,2
1929790,91.0,182.0,2554462,851487.3,896,2499715.0,0.5293581,120.75,91.0,4,2
1929792,694.3173,362.80603,33300000,164743.2,887,417220.62,3.1249638,378.37134,694.3173,104,2
1929793,0.0,0.0,5488905,2744452.5,686,0.0,0.1821857,0.0,0.0,1,2
1929795,0.0,0.0,0,0.0,0,0.0,19230.77,0.0,0.0,1,2
1929796,0.0,0.0,5980796,2990398.0,916,0.0,0.16720182,0.0,0.0,1,2
1929803,0.0,0.0,5698657,2849328.5,906,0.0,0.17547995,0.0,0.0,1,2
1929806,0.0,0.0,5399482,2699741.0,688,0.0,0.18520296,0.0,0.0,1,2
1929808,0.0,0.0,0,0.0,0,0.0,14705.883,0.0,0.0,1,2
1929820,0.0,0.0,5872205,2936102.5,855,0.0,0.17029378,0.0,0.0,1,2
1929821,0.0,0.0,5602058,2801029.0,873,0.0,0.17850582,0.0,0.0,1,2
1929856,0.0,0.0,5992680,2996340.0,784,0.0,0.16687025,0.0,0.0,1,2
1929896,0.0,0.0,5706358,2853179.0,706,0.0,0.17524312,0.0,0.0,1,2
1929911,0.0,0.0,5435040,2717520.0,685,0.0,0.18399128,0.0,0.0,1,2
1930053,0.0,0.0,5759083,2879541.5,680,0.0,0.17363876,0.0,0.0,1,2
1930157,0.0,0.0,5478351,2739175.5,862,0.0,0.18253668,0.0,0.0,1,2
1930341,0.0,0.0,5943313,2971656.5,866,0.0,0.16825633,0.0,0.0,1,2
1930394,0.0,0.0,5684396,2842198.0,762,0.0,0.17592019,0.0,0.0,1,2
1930456,0.0,0.0,5399503,2699751.5,718,0.0,0.18520223,0.0,0.0,1,2
1930470,0.0,0.0,5857757,2928878.5,867,0.0,0.17071381,0.0,0.0,1,2
1930473,0.0,0.0,5589674,2794837.0,892,0.0,0.17890131,0.0,0.0,1,2
1930486,92.5,185.0,3557018,1185672.6,495,2574143.2,0.46726498,94.125,92.5,4,2
1930525,694.1442,362.64478,34200000,169469.42,857,450832.1,3.037828,378.16614,694.1442,104,2
1930530,0.0,0.0,5496157,2748078.5,685,0.0,0.18194531,0.0,0.0,1,2
1930578,0.0,0.0,0,0.0,0,0.0,50000.0,0.0,0.0,1,2
1930646,0.0,0.0,5971007,2985503.5,882,0.0,0.16747594,0.0,0.0,1,2
1930647,0.0,0.0,5685339,2842669.5,872,0.0,0.17589101,0.0,0.0,1,2
1930648,0.0,0.0,5411690,2705845.0,878,0.0,0.18478516,0.0,0.0,1,2
1930651,0.0,0.0,0,0.0,0,0.0,15384.615,0.0,0.0,1,2
1930654,0.0,0.0,5886982,2943491.0,871,0.0,0.16986632,0.0,0.0,1,2
1930655,0.0,0.0,5618547,2809273.5,815,0.0,0.17798196,0.0,0.0,1,2
1930659,0.0,0.0,5070292,2535146.0,681,0.0,0.1972273,0.0,0.0,1,2
1930661,0.0,0.0,5810714,2905357.0,908,0.0,0.1720959,0.0,0.0,1,2
1930663,0.0,0.0,5545568,2772784.0,901,0.0,0.18032418,0.0,0.0,1,2
1930678,0.0,0.0,5835265,2917632.5,701,0.0,0.17137182,0.0,0.0,1,2
1930687,0.0,0.0,5576754,2788377.0,873,0.0,0.17931578,0.0,0.0,1,2
1930709,0.0,0.0,5038064,2519032.0,836,0.0,0.19848894,0.0,0.0,1,2
1930730,0.0,0.0,5760921,2880460.5,876,0.0,0.17358336,0.0,0.0,1,2
1930751,0.0,0.0,5477821,2738910.5,897,0.0,0.18255433,0.0,0.0,1,2
1930758,0.0,0.0,5946273,2973136.5,627,0.0,0.16817257,0.0,0.0,1,2
1930760,0.0,0.0,5678362,2839181.0,690,0.0,0.17610712,0.0,0.0,1,2
1930761,0.0,0.0,5081436,2540718.0,884,0.0,0.19679476,0.0,0.0,1,2
1930769,91.0,182.0,2526393,842131.0,898,2501108.8,0.5311396,120.75,91.0,4,2
1930770,694.25,362.73776,33300000,165068.34,875,416598.25,3.1187096,378.34854,694.25,104,2
1930774,0.0,0.0,0,0.0,0,0.0,50000.0,0.0,0.0,1,2
1930775,0.0,0.0,5016378,2508189.0,728,0.0,0.19934702,0.0,0.0,1,2
1930776,0.0,0.0,5720247,2860123.5,884,0.0,0.17481762,0.0,0.0,1,2
1930779,0.0,0.0,5453449,2726724.5,912,0.0,0.18337019,0.0,0.0,1,2
1930783,0.0,0.0,0,0.0,0,0.0,16129.032,0.0,0.0,1,2
1930786,0.0,0.0,5903500,2951750.0,893,0.0,0.16939104,0.0,0.0,1,2
1930788,0.0,0.0,5594848,2797424.0,834,0.0,0.17873587,0.0,0.0,1,2
1930792,0.0,0.0,5039817,2519908.5,890,0.0,0.1984199,0.0,0.0,1,2
1930795,0.0,0.0,5777163,2888581.5,901,0.0,0.17309535,0.0,0.0,1,2
1930798,0.0,0.0,5452764,2726382.0,880,0.0,0.18339323,0.0,0.0,1,2
1930818,0.0,0.0,5071314,2535657.0,891,0.0,0.19718756,0.0,0.0,1,2
1930878,0.0,0.0,5796671,2898335.5,875,0.0,0.17251281,0.0,0.0,1,2
1930953,0.0,0.0,5530930,2765465.0,689,0.0,0.18080142,0.0,0.0,1,2
1931102,0.0,0.0,5973305,2986652.5,817,0.0,0.1674115,0.0,0.0,1,2
1931169,0.0,0.0,5701647,2850823.5,875,0.0,0.17538792,0.0,0.0,1,2
1931175,0.0,0.0,5426323,2713161.5,889,0.0,0.18428685,0.0,0.0,1,2
1931187,0.0,0.0,5896858,2948429.0,884,0.0,0.16958183,0.0,0.0,1,2
1931209,0.0,0.0,5609658,2804829.0,689,0.0,0.17826399,0.0,0.0,1,2
1931237,92.5,185.0,4841799,1613933.0,857,2841801.8,0.40623942,94.125,92.5,4,2
1931241,693.9327,362.43347,35400000,175465.3,843,518068.7,2.9339693,378.09445,693.9327,104,2
1931247,0.0,0.0,5534404,2767202.0,894,0.0,0.18068793,0.0,0.0,1,2
1931254,0.0,0.0,0,0.0,0,0.0,16393.443,0.0,0.0,1,2
1931259,0.0,0.0,5987045,2993522.5,871,0.0,0.16702731,0.0,0.0,1,2
1931262,0.0,0.0,5726419,2863209.5,705,0.0,0.17462921,0.0,0.0,1,2
1931265,0.0,0.0,5464853,2732426.5,877,0.0,0.18298754,0.0,0.0,1,2
1931274,0.0,0.0,0,0.0,0,0.0,10309.278,0.0,0.0,1,2
1931276,0.0,0.0,5930311,2965155.5,870,0.0,0.16862522,0.0,0.0,1,2
1931282,0.0,0.0,5651945,2825972.5,878,0.0,0.17693025,0.0,0.0,1,2
1931285,0.0,0.0,5388983,2694491.5,685,0.0,0.18556377,0.0,0.0,1,2
1931293,0.0,0.0,5712979,2856489.5,678,0.0,0.17504002,0.0,0.0,1,2
1931296,0.0,0.0,5435284,2717642.0,680,0.0,0.18398303,0.0,0.0,1,2
1931311,0.0,0.0,5893968,2946984.0,711,0.0,0.16966498,0.0,0.0,1,2
1931318,0.0,0.0,5630508,2815254.0,691,0.0,0.17760387,0.0,0.0,1,2
1931329,0.0,0.0,5079993,2539996.5,877,0.0,0.19685067,0.0,0.0,1,2
1931344,0.0,0.0,5819578,2909789.0,871,0.0,0.17183377,0.0,0.0,1,2
1931349,0.0,0.0,5553696,2776848.0,809,0.0,0.18006027,0.0,0.0,1,2
1931355,0.0,0.0,5997137,2998568.5,793,0.0,0.16674623,0.0,0.0,1,2
1931356,0.0,0.0,5722373,2861186.5,893,0.0,0.17475268,0.0,0.0,1,2
1931357,0.0,0.0,5453175,2726587.5,901,0.0,0.18337941,0.0,0.0,1,2
1931362,91.0,182.0,3815338,1271779.4,898,2612345.2,0.45351377,120.75,91.0,4,2
1931365,694.13464,362.62488,34400000,170154.67,918,461749.34,3.02559,378.30945,694.13464,104,2
1931366,0.0,0.0,5387997,2693998.5,707,0.0,0.18559773,0.0,0.0,1,2
1931367,0.0,0.0,0,0.0,0,0.0,32258.064,0.0,0.0,1,2
1931369,0.0,0.0,5857439,2928719.5,876,0.0,0.17072308,0.0,0.0,1,2
1931370,0.0,0.0,5596313,2798156.5,919,0.0,0.17868908,0.0,0.0,1,2
1931402,0.0,0.0,5044558,2522279.0,848,0.0,0.19823343,0.0,0.0,1,2
1931404,0.0,0.0,0,0.0,0,0.0,13157.895,0.0,0.0,1,2
1931409,0.0,0.0,5780388,2890194.0,739,0.0,0.17299877,0.0,0.0,1,2
1931421,0.0,0.0,5517646,2758823.0,546,0.0,0.18123671,0.0,0.0,1,2
1931535,0.0,0.0,5792504,2896252.0,849,0.0,0.17263691,0.0,0.0,1,2
1931622,0.0,0.0,5527422,2763711.0,694,0.0,0.18091616,0.0,0.0,1,2
1931736,0.0,0.0,5010834,2505417.0,967,0.0,0.19956757,0.0,0.0,1,2
1931738,0.0,0.0,5728435,2864217.5,701,0.0,0.17456774,0.0,0.0,1,2
1931756,0.0,0.0,5465558,2732779.0,916,0.0,0.18296394,0.0,0.0,1,2
1931795,0.0,0.0,5938796,2969398.0,958,0.0,0.1683843,0.0,0.0,1,2
1931811,0.0,0.0,5678643,2839321.5,714,0.0,0.1760984,0.0,0.0,1,2
1931832,0.0,0.0,5409912,2704956.0,871,0.0,0.1848459,0.0,0.0,1,2
1931883,0.0,0.0,5879276,2939638.0,709,0.0,0.17008898,0.0,0.0,1,2
1931899,0.0,0.0,5621704,2810852.0,889,0.0,0.17788202,0.0,0.0,1,2
1931950,92.5,185.0,4809163,1603054.4,691,2833167.8,0.4076566,94.125,92.5,4,2
1931972,694.0289,362.5309,35200000,174142.03,870,516763.44,2.9563215,378.12704,694.0289,104,2
1932019,0.0,0.0,5568426,2784213.0,807,0.0,0.17958397,0.0,0.0,1,2
1932203,0.0,0.0,5049157,2524578.5,683,0.0,0.19805287,0.0,0.0,1,2
1932303,0.0,0.0,5785394,2892697.0,681,0.0,0.17284907,0.0,0.0,1,2
1932397,0.0,0.0,5525504,2762752.0,706,0.0,0.18097897,0.0,0.0,1,2
1932663,0.0,0.0,0,0.0,0,0.0,12820.513,0.0,0.0,1,2
1932685,0.0,0.0,5008635,2504317.5,876,0.0,0.19965519,0.0,0.0,1,2
1932724,0.0,0.0,5715405,2857702.5,884,0.0,0.17496572,0.0,0.0,1,2
1932730,0.0,0.0,5423307,2711653.5,921,0.0,0.18438934,0.0,0.0,1,2
1932741,0.0,0.0,5903969,2951984.5,1225,0.0,0.16937758,0.0,0.0,1,2
1932744,0.0,0.0,5644919,2822459.5,806,0.0,0.17715046,0.0,0.0,1,2
